192.168.117.100	no
192.168.117.101	no
192.168.117.102	no
192.168.117.103	ok
192.168.117.104	ok
192.168.117.105	no
192.168.117.106	no
192.168.117.107	no
192.168.117.108	no
192.168.117.109	no
192.168.117.110	no
192.168.117.111	no
192.168.117.112	ok
192.168.117.113	ok
192.168.117.114	no
192.168.117.115	no
192.168.117.116	ok
192.168.117.117	no
192.168.117.118	no
192.168.117.119	no
192.168.117.120	no
192.168.117.121	no
192.168.117.122	ok
192.168.117.123	no
192.168.117.124	ok
192.168.117.125	no
192.168.117.126	no
192.168.117.127	no
192.168.117.128	no
192.168.117.129	no
192.168.117.130	ok
192.168.117.131	no
192.168.117.132	no
192.168.117.133	no
192.168.117.134	ok
192.168.117.135	no
192.168.117.136	no
192.168.117.137	no
192.168.117.138	no
192.168.117.139	no
192.168.117.140	no
192.168.117.141	ok
192.168.117.142	no
192.168.117.143	no
192.168.117.144	no
192.168.117.145	ok
192.168.117.146	ok
192.168.117.147	no
192.168.117.148	no
192.168.117.149	no
192.168.117.150	no
192.168.117.151	no
192.168.117.152	no
192.168.117.153	no
192.168.117.154	no
192.168.117.155	no
192.168.117.156	no
192.168.117.157	no
192.168.117.158	no
192.168.117.159	no
192.168.117.160	no
192.168.117.161	no
192.168.117.162	no
192.168.117.163	no
192.168.117.164	no
192.168.117.165	no
192.168.117.166	no
192.168.117.167	ok
192.168.117.168	no
192.168.117.169	no
192.168.117.170	no
192.168.117.171	no
192.168.117.172	no
192.168.117.173	no
192.168.117.174	ok
192.168.117.175	no
192.168.117.176	no
192.168.117.177	ok
192.168.117.178	ok
192.168.117.179	no
192.168.117.180	ok
192.168.117.181	ok
192.168.117.182	no
192.168.117.183	ok
192.168.117.184	no
192.168.117.185	no
192.168.117.186	ok
192.168.117.187	no
192.168.117.188	no
192.168.117.189	no
192.168.117.190	no
192.168.117.191	no
192.168.117.192	no
192.168.117.193	ok
192.168.117.194	no
192.168.117.195	ok
192.168.117.196	no
192.168.117.197	no
192.168.117.198	ok
192.168.117.199	no
192.168.117.200	no
192.168.117.201	no
192.168.117.202	no
192.168.117.203	no
192.168.117.204	ok
192.168.117.205	no
192.168.117.206	no
192.168.117.207	no
192.168.117.208	ok
192.168.117.209	no
192.168.117.210	no
192.168.117.211	no
192.168.117.212	no
192.168.117.213	no
192.168.117.214	no
192.168.117.215	no
192.168.117.216	no
192.168.117.217	no
192.168.117.218	no
192.168.117.219	no
192.168.117.220	no
192.168.117.221	ok
192.168.117.222	ok
192.168.117.223	no
192.168.117.224	no
192.168.117.225	no
192.168.117.226	ok
192.168.117.227	ok
192.168.117.228	ok
192.168.117.229	no
192.168.117.230	no
192.168.117.231	no
192.168.117.232	no
192.168.117.233	no
192.168.117.234	no
192.168.117.235	no
192.168.117.236	no
192.168.117.237	no
192.168.117.238	no
192.168.117.239	no
192.168.117.240	no
192.168.117.241	no
192.168.117.242	no
192.168.117.243	no
192.168.117.244	ok
192.168.117.245	no
192.168.117.246	no
192.168.117.247	no
192.168.117.248	no
192.168.117.249	no
192.168.117.250	no
192.168.117.251	no
192.168.117.252	no
192.168.117.253	no
192.168.117.254	no
192.168.118.1	no
192.168.118.2	no
192.168.118.3	no
192.168.118.4	no
192.168.118.5	no
192.168.118.6	no
192.168.118.7	no
192.168.118.8	no
192.168.118.9	no
192.168.118.10	no
192.168.118.11	no
192.168.118.12	no
192.168.118.13	no
192.168.118.14	no
192.168.118.15	no
192.168.118.16	no
192.168.118.17	no
192.168.118.18	no
192.168.118.19	ok
192.168.118.20	no
192.168.118.21	no
192.168.118.22	no
192.168.118.23	ok
192.168.118.24	ok
192.168.118.25	no
192.168.118.26	no
192.168.118.27	no
192.168.118.28	no
192.168.118.29	no
192.168.118.30	no
192.168.118.31	no
192.168.118.32	ok
192.168.118.33	no
192.168.118.34	no
192.168.118.35	no
192.168.118.36	no
192.168.118.37	no
192.168.118.38	ok
192.168.118.39	no
192.168.118.40	no
192.168.118.41	no
192.168.118.42	no
192.168.118.43	no
192.168.118.44	no
192.168.118.45	no
192.168.118.46	no
192.168.118.47	no
192.168.118.48	no
192.168.118.49	no
192.168.118.50	no
192.168.118.51	no
192.168.118.52	no
192.168.118.53	no
192.168.118.54	no
192.168.118.55	no
192.168.118.56	no
192.168.118.57	no
192.168.118.58	no
192.168.118.59	no
192.168.118.60	no
192.168.118.61	no
192.168.118.62	no
192.168.118.63	ok
192.168.118.64	no
192.168.118.65	no
192.168.118.66	no
192.168.118.67	no
192.168.118.68	no
192.168.118.69	no
192.168.118.70	no
192.168.118.71	no
192.168.118.72	no
192.168.118.73	no
192.168.118.74	no
192.168.118.75	no
192.168.118.76	no
192.168.118.77	no
192.168.118.78	no
192.168.118.79	no
192.168.118.80	no
192.168.118.81	no
192.168.118.82	no
192.168.118.83	no
192.168.118.84	no
192.168.118.85	ok
192.168.118.86	no
192.168.118.87	no
192.168.118.88	no
192.168.118.89	no
192.168.118.90	no
192.168.118.91	no
192.168.118.92	no
192.168.118.93	no
192.168.118.94	no
192.168.118.95	ok
192.168.118.96	no
192.168.118.97	ok
192.168.118.98	no
192.168.118.99	no
192.168.118.100	no
192.168.118.101	no
192.168.118.102	no
192.168.118.103	no
192.168.118.104	no
192.168.118.105	no
192.168.118.106	no
192.168.118.107	no
192.168.118.108	no
192.168.118.109	no
192.168.118.110	no
192.168.118.111	no
192.168.118.112	no
192.168.118.113	no
192.168.118.114	no
192.168.118.115	no
192.168.118.116	no
192.168.118.117	no
192.168.118.118	no
192.168.118.119	no
192.168.118.120	no
192.168.118.121	ok
192.168.118.122	no
192.168.118.123	no
192.168.118.124	no
192.168.118.125	no
192.168.118.126	no
192.168.118.127	no
192.168.118.128	no
192.168.118.129	no
192.168.118.130	no
192.168.118.131	no
192.168.118.132	no
192.168.118.133	no
192.168.118.134	no
192.168.118.135	no
192.168.118.136	no
192.168.118.137	no
192.168.118.138	no
192.168.118.139	no
192.168.118.140	no
192.168.118.141	no
192.168.118.142	no
192.168.118.143	no
192.168.118.144	no
192.168.118.145	no
192.168.118.146	no
192.168.118.147	no
192.168.118.148	no
192.168.118.149	no
192.168.118.150	no
192.168.118.151	no
192.168.118.152	no
192.168.118.153	no
192.168.118.154	no
192.168.118.155	no
192.168.118.156	no
192.168.118.157	no
192.168.118.158	no
192.168.118.159	no
192.168.118.160	no
192.168.118.161	no
192.168.118.162	no
192.168.118.163	no
192.168.118.164	no
192.168.118.165	no
192.168.118.166	no
192.168.118.167	no
192.168.118.168	no
192.168.118.169	no
192.168.118.170	no
192.168.118.171	no
192.168.118.172	no
192.168.118.173	no
192.168.118.174	no
192.168.118.175	no
192.168.118.176	no
192.168.118.177	no
192.168.118.178	no
192.168.118.179	no
192.168.118.180	no
192.168.118.181	no
192.168.118.182	no
192.168.118.183	no
192.168.118.184	no
192.168.118.185	no
192.168.118.186	no
192.168.118.187	no
192.168.118.188	no
192.168.118.189	no
192.168.118.190	no
192.168.118.191	no
192.168.118.192	no
192.168.118.193	no
192.168.118.194	no
192.168.118.195	no
192.168.118.196	no
192.168.118.197	no
192.168.118.198	no
192.168.118.199	no
192.168.118.200	no
192.168.118.201	no
192.168.118.202	no
192.168.118.203	no
192.168.118.204	no
192.168.118.205	no
192.168.118.206	no
192.168.118.207	no
192.168.118.208	no
192.168.118.209	no
192.168.118.210	no
192.168.118.211	no
192.168.118.212	no
192.168.118.213	no
192.168.118.214	no
192.168.118.215	no
192.168.118.216	no
192.168.118.217	no
192.168.118.218	no
192.168.118.219	no
192.168.118.220	no
192.168.118.221	no
192.168.118.222	no
192.168.118.223	no
192.168.118.224	no
192.168.118.225	no
192.168.118.226	no
192.168.118.227	no
192.168.118.228	no
192.168.118.229	no
192.168.118.230	no
192.168.118.231	no
192.168.118.232	no
192.168.118.233	no
192.168.118.234	no
192.168.118.235	no
192.168.118.236	no
192.168.118.237	no
192.168.118.238	no
192.168.118.239	no
192.168.118.240	no
192.168.118.241	no
192.168.118.242	no
192.168.118.243	no
192.168.118.244	no
192.168.118.245	no
192.168.118.246	no
192.168.118.247	no
192.168.118.248	no
192.168.118.249	no
192.168.118.250	no
192.168.118.251	no
192.168.118.252	no
192.168.118.253	no
192.168.118.254	no
192.168.119.1	no
192.168.119.2	no
192.168.119.3	no
192.168.119.4	no
192.168.119.5	no
192.168.119.6	no
192.168.119.7	no
192.168.119.8	no
192.168.119.9	no
192.168.119.10	no
192.168.119.11	no
192.168.119.12	no
192.168.119.13	no
192.168.119.14	no
192.168.119.15	no
192.168.119.16	no
192.168.119.17	no
192.168.119.18	no
192.168.119.19	no
192.168.119.20	no
192.168.119.21	no
192.168.119.22	no
192.168.119.23	no
192.168.119.24	no
192.168.119.25	no
192.168.119.26	no
192.168.119.27	no
192.168.119.28	no
192.168.119.29	no
192.168.119.30	no
192.168.119.31	no
192.168.119.32	no
192.168.119.33	no
192.168.119.34	no
192.168.119.35	no
192.168.119.36	no
192.168.119.37	no
192.168.119.38	no
192.168.119.39	no
192.168.119.40	no
192.168.119.41	no
192.168.119.42	no
192.168.119.43	no
192.168.119.44	no
192.168.119.45	no
192.168.119.46	no
192.168.119.47	no
192.168.119.48	no
192.168.119.49	no
192.168.119.50	no
192.168.119.51	no
192.168.119.52	no
192.168.119.53	no
192.168.119.54	no
192.168.119.55	no
192.168.119.56	no
192.168.119.57	no
192.168.119.58	no
192.168.119.59	no
192.168.119.60	no
192.168.119.61	no
192.168.119.62	no
192.168.119.63	no
192.168.119.64	no
192.168.119.65	no
192.168.119.66	no
192.168.119.67	no
192.168.119.68	no
192.168.119.69	no
192.168.119.70	no
192.168.119.71	no
192.168.119.72	no
192.168.119.73	no
192.168.119.74	no
192.168.119.75	no
192.168.119.76	no
192.168.119.77	no
192.168.119.78	no
192.168.119.79	no
192.168.119.80	no
192.168.119.81	no
192.168.119.82	no
192.168.119.83	no
192.168.119.84	no
192.168.119.85	no
192.168.119.86	no
192.168.119.87	no
192.168.119.88	no
192.168.119.89	no
192.168.119.90	no
192.168.119.91	no
192.168.119.92	no
192.168.119.93	no
192.168.119.94	no
192.168.119.95	no
192.168.119.96	no
192.168.119.97	no
192.168.119.98	no
192.168.119.99	no
192.168.119.100	no
192.168.119.101	no
192.168.119.102	no
192.168.119.103	no
192.168.119.104	no
192.168.119.105	no
192.168.119.106	no
192.168.119.107	no
192.168.119.108	no
192.168.119.109	no
192.168.119.110	no
192.168.119.111	no
192.168.119.112	no
192.168.119.113	no
192.168.119.114	no
192.168.119.115	no
192.168.119.116	no
192.168.119.117	no
192.168.119.118	no
192.168.119.119	no
192.168.119.120	no
192.168.119.121	no
192.168.119.122	no
192.168.119.123	no
192.168.119.124	no
192.168.119.125	no
192.168.119.126	no
192.168.119.127	no
192.168.119.128	no
192.168.119.129	no
192.168.119.130	no
192.168.119.131	no
192.168.119.132	no
192.168.119.133	no
192.168.119.134	no
192.168.119.135	no
192.168.119.136	no
192.168.119.137	no
192.168.119.138	no
192.168.119.139	no
192.168.119.140	no
192.168.119.141	no
192.168.119.142	no
192.168.119.143	no
192.168.119.144	no
192.168.119.145	no
192.168.119.146	no
192.168.119.147	no
192.168.119.148	no
192.168.119.149	no
192.168.119.150	no
192.168.119.151	no
192.168.119.152	no
192.168.119.153	no
192.168.119.154	no
192.168.119.155	no
192.168.119.156	no
192.168.119.157	no
192.168.119.158	no
192.168.119.159	no
192.168.119.160	no
192.168.119.161	no
192.168.119.162	no
192.168.119.163	no
192.168.119.164	no
192.168.119.165	no
192.168.119.166	no
192.168.119.167	no
192.168.119.168	no
192.168.119.169	no
192.168.119.170	no
192.168.119.171	no
192.168.119.172	no
192.168.119.173	no
192.168.119.174	no
192.168.119.175	no
192.168.119.176	no
192.168.119.177	no
192.168.119.178	no
192.168.119.179	no
192.168.119.180	no
192.168.119.181	no
192.168.119.182	no
192.168.119.183	no
192.168.119.184	no
192.168.119.185	no
192.168.119.186	no
192.168.119.187	no
192.168.119.188	no
192.168.119.189	no
192.168.119.190	no
192.168.119.191	no
192.168.119.192	no
192.168.119.193	no
192.168.119.194	no
192.168.119.195	no
192.168.119.196	no
192.168.119.197	no
192.168.119.198	no
192.168.119.199	no
192.168.119.200	no
192.168.119.201	no
192.168.119.202	no
192.168.119.203	no
192.168.119.204	no
192.168.119.205	no
192.168.119.206	no
192.168.119.207	no
192.168.119.208	no
192.168.119.209	no
192.168.119.210	no
192.168.119.211	no
192.168.119.212	no
192.168.119.213	no
192.168.119.214	no
192.168.119.215	no
192.168.119.216	no
192.168.119.217	no
192.168.119.218	no
192.168.119.219	no
192.168.119.220	no
192.168.119.221	no
192.168.119.222	no
192.168.119.223	no
192.168.119.224	no
192.168.119.225	no
192.168.119.226	no
192.168.119.227	no
192.168.119.228	no
192.168.119.229	no
192.168.119.230	no
192.168.119.231	no
192.168.119.232	no
192.168.119.233	no
192.168.119.234	no
192.168.119.235	no
192.168.119.236	no
192.168.119.237	no
192.168.119.238	no
192.168.119.239	no
192.168.119.240	no
192.168.119.241	no
192.168.119.242	no
192.168.119.243	no
192.168.119.244	no
192.168.119.245	no
192.168.119.246	no
192.168.119.247	no
192.168.119.248	no
192.168.119.249	no
192.168.119.250	no
192.168.119.251	no
192.168.119.252	no
192.168.119.253	no
192.168.119.254	no
